"Symbol","Date","Security Name","Quantity"
"IDEA","12-Jan-2009","IDEA CELLULAR LIMITED","10"
"IDFC","12-Jan-2009","INFRA. DEV. FIN. CO. LTD","100"
"INDHOTEL","12-Jan-2009","THE INDIAN HOTELS CO. LTD","60"
"INDIACEM","12-Jan-2009","THE INDIA CEMENTS LIMITED","100"
"ISPATIND","12-Jan-2009","ISPAT INDUSTRIES LIMITED","200"
"IVRCLINFRA","12-Jan-2009","IVRCL INFRAST &amp; PROJ LTD.","5"
"JPASSOCIAT","12-Jan-2009","JAIPRAKASH ASSOCIATES LTD","176"
"JSWSTEEL","12-Jan-2009","JSW STEEL LIMITED","25"
"KOTAKBANK","12-Jan-2009","KOTAK MAHINDRA BANK LTD","7"
"LAXMIMACH","12-Jan-2009","LAKSHMI MACHINES LTD","5"
"LT","12-Jan-2009","LARSEN &amp; TOUBRO LTD.","5"
"MARUTI","12-Jan-2009","MARUTI SUZUKI INDIA LTD.","75"
"NAGARCONST","12-Jan-2009","NAGARJUNA CONSTRN. CO. LT","100"
"NATIONALUM","12-Jan-2009","NATIONAL ALUMINIUM CO LTD","49"
"NEYVELILIG","12-Jan-2009","NEYVELI LIGNITE CORPORATI","1"
"NTPC","12-Jan-2009","NTPC LTD","25"
"ONGC","12-Jan-2009","OIL AND NATURAL GAS CORP.","18"
"ORCHIDCHEM","12-Jan-2009","ORCHID CHEMICALS LTD","17"
"PETRONET","12-Jan-2009","PETRONET LNG LIMITED","50"
"POWERGRID","12-Jan-2009","POWER GRID CORP. LTD.","1925"
"PRAJIND","12-Jan-2009","PRAJ INDUSTRIES LTD","15"
"PUNJLLOYD","12-Jan-2009","PUNJ LLOYD LIMITED","150"
"RCOM","12-Jan-2009","RELIANCE COMMUNICATIONS L","120"
"RELIANCE","12-Jan-2009","RELIANCE INDUSTRIES LTD","20"
"RNRL","12-Jan-2009","REL. NAT. RESOURCES LTD.","3189"
"RPL","12-Jan-2009","RELIANCE PETROLEUM LTD.","50"
"RPOWER","12-Jan-2009","RELIANCE POWER LTD.","48"
"SAIL","12-Jan-2009","STEEL AUTHORITY OF INDIA","1181"
"SATYAMCOMP","12-Jan-2009","SATYAM COMPUTER SERVICES","14660"
"SBIN","12-Jan-2009","STATE BANK OF INDIA","186"
"SRF","12-Jan-2009","SRF LTD","200"
"SUNPHARMA","12-Jan-2009","SUN PHARMACEUTICALS IND.","41"
"SUZLON","12-Jan-2009","SUZLON ENERGY LIMITED","221"
"TATACHEM","12-Jan-2009","TATA CHEMICALS LTD","40"
"TATASTEEL","12-Jan-2009","TATA STEEL LIMITED","49"
"UCOBANK","12-Jan-2009","UCO BANK","50"
"ABAN","12-Jan-2009","ABAN OFFSHORE LTD.","1"
"RELINFRA","13-Jan-2009","Reliance Infrastructure Limited","109"
"RELIANCE","13-Jan-2009","RELIANCE INDUSTRIES LTD","5"
"ROLTA","13-Jan-2009","ROLTA INDIA LTD","2427"
"SAIL","13-Jan-2009","STEEL AUTHORITY OF INDIA","174"
"SATYAMCOMP","13-Jan-2009","SATYAM COMPUTER SERVICES","5749"
"SBIN","13-Jan-2009","STATE BANK OF INDIA","123"
"STER","13-Jan-2009","STERLITE INDS (IND) LTD","39"
"TATASTEEL","13-Jan-2009","TATA STEEL LIMITED","321"
"TCS","13-Jan-2009","TATA CONSULTANCY SERV LT","56"
"TITAN","13-Jan-2009","TITAN INDUSTRIES LTD","20"
"UNITECH","13-Jan-2009","UNITECH LTD","1074"
"WIPRO","13-Jan-2009","WIPRO LTD","7176"
"YESBANK","13-Jan-2009","YES BANK LIMITED","94"
"ABIRLANUVO","13-Jan-2009","ADITYA BIRLA NUVO LIMITED","25"
"ADLABSFILM","13-Jan-2009","ADLABS FILMS LTD","44"
"ASHOKLEY","13-Jan-2009","ASHOK LEYLAND LTD","50"
"BANKINDIA","13-Jan-2009","BANK OF INDIA","100"
"BHARTIARTL","13-Jan-2009","BHARTI AIRTEL LIMITED","25"
"BHEL","13-Jan-2009","BHEL","55"
"BOMDYEING","13-Jan-2009","BOMBAY DYEING &amp; MFG. CO L","30"
"CANBK","13-Jan-2009","CANARA BANK","70"
"CHAMBLFERT","13-Jan-2009","CHAMBAL FERTILIZERS LTD","110"
"CIPLA","13-Jan-2009","CIPLA LTD","20"
"CROMPGREAV","13-Jan-2009","CROMPTON GREAVES LTD","21"
"DENABANK","13-Jan-2009","DENA BANK","150"
"DLF","13-Jan-2009","DLF LIMITED","295"
"EDUCOMP","13-Jan-2009","EDUCOMP SOLUTIONS LTD","7"
"ESSAROIL","13-Jan-2009","ESSAR OIL LTD","108"
"GMRINFRA","13-Jan-2009","GMR INFRASTRUCTURE LTD.","25"
"GRASIM","13-Jan-2009","GRASIM INDUSTRIES LTD","11"
"HCC","13-Jan-2009","HINDUSTAN CONSTRUCTION CO","500"
"HDFC","13-Jan-2009","HDFC LTD","100"
"HDFCBANK","13-Jan-2009","HDFC BANK LTD","6"
"HDIL","13-Jan-2009","HOUSING DEV &amp; INFRA LTD","9"
"HINDALCO","13-Jan-2009","HINDALCO  INDUSTRIES  LTD","50"
"HINDUNILVR","13-Jan-2009","HINDUSTAN UNILEVER LTD.","105"
"ICICIBANK","13-Jan-2009","ICICI BANK LTD.","6"
"IFCI","13-Jan-2009","IFCI LTD","500"
"INDIAINFO","13-Jan-2009","INDIA INFOLINE LIMITED","350"
"INDUSINDBK","13-Jan-2009","INDUSIND BANK LIMITED","30"
"INFOSYSTCH","13-Jan-2009","INFOSYS TECHNOLOGIES LTD","121"
"IOC","13-Jan-2009","INDIAN OIL CORP LTD","45"
"JINDALSTEL","13-Jan-2009","JINDAL STEEL &amp; POWER LTD","17"
"JPASSOCIAT","13-Jan-2009","JAIPRAKASH ASSOCIATES LTD","607"
"JSWSTEEL","13-Jan-2009","JSW STEEL LIMITED","100"
"MARUTI","13-Jan-2009","MARUTI SUZUKI INDIA LTD.","351"
"OFSS","13-Jan-2009","Oracle Financial Services Software Limited","20"
"ORCHIDCHEM","13-Jan-2009","ORCHID CHEMICALS LTD","100"
"PATNI","13-Jan-2009","PATNI COMPUTER SYST LTD","10"
"PUNJLLOYD","13-Jan-2009","PUNJ LLOYD LIMITED","1000"
"RCOM","13-Jan-2009","RELIANCE COMMUNICATIONS L","1"
"RELCAPITAL","13-Jan-2009","RELIANCE CAPITAL LTD","22"
"RNRL","13-Jan-2009","REL. NAT. RESOURCES LTD.","685"
"LT","14-Jan-2009","LARSEN &amp; TOUBRO LTD.","39"
"LICHSGFIN","14-Jan-2009","LIC HOUSING FINANCE LTD","200"
"MARUTI","14-Jan-2009","MARUTI SUZUKI INDIA LTD.","155"
"NIITTECH","14-Jan-2009","NIIT TECHNOLOGIES LTD","801"
"NTPC","14-Jan-2009","NTPC LTD","50"
"ONGC","14-Jan-2009","OIL AND NATURAL GAS CORP.","25"
"ORIENTBANK","14-Jan-2009","ORIENTAL BANK OF COMMERCE","55"
"PETRONET","14-Jan-2009","PETRONET LNG LIMITED","170"
"POWERGRID","14-Jan-2009","POWER GRID CORP. LTD.","91"
"PUNJLLOYD","14-Jan-2009","PUNJ LLOYD LIMITED","200"
"RCOM","14-Jan-2009","RELIANCE COMMUNICATIONS L","594"
"RELCAPITAL","14-Jan-2009","RELIANCE CAPITAL LTD","267"
"RELIANCE","14-Jan-2009","RELIANCE INDUSTRIES LTD","702"
"RELINFRA","14-Jan-2009","Reliance Infrastructure Limited","307"
"RNRL","14-Jan-2009","REL. NAT. RESOURCES LTD.","14816"
"ROLTA","14-Jan-2009","ROLTA INDIA LTD","934"
"RPL","14-Jan-2009","RELIANCE PETROLEUM LTD.","570"
"RPOWER","14-Jan-2009","RELIANCE POWER LTD.","635"
"SAIL","14-Jan-2009","STEEL AUTHORITY OF INDIA","1313"
"SATYAMCOMP","14-Jan-2009","SATYAM COMPUTER SERVICES","325"
"SBIN","14-Jan-2009","STATE BANK OF INDIA","91"
"STER","14-Jan-2009","STERLITE INDS (IND) LTD","10"
"SUZLON","14-Jan-2009","SUZLON ENERGY LIMITED","2790"
"TATACOMM","14-Jan-2009","TATA COMMUNICATIONS LTD","100"
"TATASTEEL","14-Jan-2009","TATA STEEL LIMITED","5"
"TCS","14-Jan-2009","TATA CONSULTANCY SERV LT","50"
"UNITECH","14-Jan-2009","UNITECH LTD","3100"
"WELGUJ","14-Jan-2009","WELSPUN GUJ ST. RO. LTD.","300"
"WIPRO","14-Jan-2009","WIPRO LTD","68"
"ABB","14-Jan-2009","ABB LTD.","5"
"ASHOKLEY","14-Jan-2009","ASHOK LEYLAND LTD","350"
"AXISBANK","14-Jan-2009","AXIS BANK LIMITED","30"
"BEL","14-Jan-2009","BHARAT ELECTRONICS LTD","6"
"BHEL","14-Jan-2009","BHEL","40"
"BRFL","14-Jan-2009","BOMBAY RAYON FASHIONS LTD","30"
"CAIRN","14-Jan-2009","CAIRN INDIA LIMITED","10"
"CANBK","14-Jan-2009","CANARA BANK","500"
"CHAMBLFERT","14-Jan-2009","CHAMBAL FERTILIZERS LTD","2516"
"CIPLA","14-Jan-2009","CIPLA LTD","45"
"CROMPGREAV","14-Jan-2009","CROMPTON GREAVES LTD","10"
"DIVISLAB","14-Jan-2009","DIVI'S LABORATORIES LTD","1"
"DLF","14-Jan-2009","DLF LIMITED","488"
"ESSAROIL","14-Jan-2009","ESSAR OIL LTD","35"
"GMRINFRA","14-Jan-2009","GMR INFRASTRUCTURE LTD.","1082"
"HCLTECH","14-Jan-2009","HCL TECHNOLOGIES LTD","200"
"HDFCBANK","14-Jan-2009","HDFC BANK LTD","2"
"HDIL","14-Jan-2009","HOUSING DEV &amp; INFRA LTD","511"
"HINDUNILVR","14-Jan-2009","HINDUSTAN UNILEVER LTD.","150"
"ICICIBANK","14-Jan-2009","ICICI BANK LTD.","12"
"IDEA","14-Jan-2009","IDEA CELLULAR LIMITED","10"
"IDFC","14-Jan-2009","INFRA. DEV. FIN. CO. LTD","170"
"IFCI","14-Jan-2009","IFCI LTD","800"
"INDIAINFO","14-Jan-2009","INDIA INFOLINE LIMITED","100"
"INDUSINDBK","14-Jan-2009","INDUSIND BANK LIMITED","1"
"INFOSYSTCH","14-Jan-2009","INFOSYS TECHNOLOGIES LTD","224"
"IOC","14-Jan-2009","INDIAN OIL CORP LTD","25"
"IVRCLINFRA","14-Jan-2009","IVRCL INFRAST &amp; PROJ LTD.","1800"
"JINDALSTEL","14-Jan-2009","JINDAL STEEL &amp; POWER LTD","60"
"JPASSOCIAT","14-Jan-2009","JAIPRAKASH ASSOCIATES LTD","1454"
"M&amp;M","14-Jan-2009","MAHINDRA &amp; MAHINDRA LTD","30"
"RELIANCE","15-Jan-2009","RELIANCE INDUSTRIES LTD","21"
"RELCAPITAL","15-Jan-2009","RELIANCE CAPITAL LTD","200"
"RIIL","15-Jan-2009","RELIANCE INDUSTRIAL INFRA","5"
"RNRL","15-Jan-2009","REL. NAT. RESOURCES LTD.","180"
"ROLTA","15-Jan-2009","ROLTA INDIA LTD","1371"
"RPL","15-Jan-2009","RELIANCE PETROLEUM LTD.","100"
"SAIL","15-Jan-2009","STEEL AUTHORITY OF INDIA","1010"
"SATYAMCOMP","15-Jan-2009","SATYAM COMPUTER SERVICES","5"
"SBIN","15-Jan-2009","STATE BANK OF INDIA","1"
"SESAGOA","15-Jan-2009","SESA GOA LTD","9500"
"SIEMENS","15-Jan-2009","SIEMENS LTD","5"
"STER","15-Jan-2009","STERLITE INDS (IND) LTD","100"
"SUZLON","15-Jan-2009","SUZLON ENERGY LIMITED","50"
"TATAMOTORS","15-Jan-2009","TATA MOTORS LIMITED","20"
"TCS","15-Jan-2009","TATA CONSULTANCY SERV LT","10"
"TITAN","15-Jan-2009","TITAN INDUSTRIES LTD","5"
"UNITECH","15-Jan-2009","UNITECH LTD","170"
"WIPRO","15-Jan-2009","WIPRO LTD","352"
"ZEEL","15-Jan-2009","ZEE ENTERTAINMENT ENT LTD","80"
"ACC","15-Jan-2009","ACC LIMITED","21"
"ADLABSFILM","15-Jan-2009","ADLABS FILMS LTD","25"
"ALBK","15-Jan-2009","ALLAHABAD BANK","100"
"ASHOKLEY","15-Jan-2009","ASHOK LEYLAND LTD","1510"
"AXISBANK","15-Jan-2009","AXIS BANK LIMITED","50"
"BAJAJHIND","15-Jan-2009","BAJAJ HINDUSTAN LTD","1100"
"BALRAMCHIN","15-Jan-2009","BALRAMPUR CHINI MILLS LTD","199"
"BHARTIARTL","15-Jan-2009","BHARTI AIRTEL LIMITED","7"
"CAIRN","15-Jan-2009","CAIRN INDIA LIMITED","1"
"CHAMBLFERT","15-Jan-2009","CHAMBAL FERTILIZERS LTD","1950"
"CIPLA","15-Jan-2009","CIPLA LTD","1"
"DLF","15-Jan-2009","DLF LIMITED","190"
"EDUCOMP","15-Jan-2009","EDUCOMP SOLUTIONS LTD","68"
"ESSAROIL","15-Jan-2009","ESSAR OIL LTD","100"
"GAIL","15-Jan-2009","GAIL (INDIA) LTD","2"
"GMRINFRA","15-Jan-2009","GMR INFRASTRUCTURE LTD.","27"
"GRASIM","15-Jan-2009","GRASIM INDUSTRIES LTD","5"
"HCLTECH","15-Jan-2009","HCL TECHNOLOGIES LTD","10"
"HDFCBANK","15-Jan-2009","HDFC BANK LTD","15"
"HDIL","15-Jan-2009","HOUSING DEV &amp; INFRA LTD","10"
"HINDUNILVR","15-Jan-2009","HINDUSTAN UNILEVER LTD.","1000"
"ICICIBANK","15-Jan-2009","ICICI BANK LTD.","240"
"IDBI","15-Jan-2009","IDBI Bank Limited","150"
"INFOSYSTCH","15-Jan-2009","INFOSYS TECHNOLOGIES LTD","27"
"IOC","15-Jan-2009","INDIAN OIL CORP LTD","17"
"JPASSOCIAT","15-Jan-2009","JAIPRAKASH ASSOCIATES LTD","50"
"LICHSGFIN","15-Jan-2009","LIC HOUSING FINANCE LTD","133"
"LT","15-Jan-2009","LARSEN &amp; TOUBRO LTD.","73"
"M&amp;M","15-Jan-2009","MAHINDRA &amp; MAHINDRA LTD","25"
"MARUTI","15-Jan-2009","MARUTI SUZUKI INDIA LTD.","10"
"MOSERBAER","15-Jan-2009","MOSER-BAER (I) LTD","2010"
"NAGARFERT","15-Jan-2009","NAGARJUNA FERT &amp; CHEM LTD","21536"
"NATIONALUM","15-Jan-2009","NATIONAL ALUMINIUM CO LTD","25"
"NIITTECH","15-Jan-2009","NIIT TECHNOLOGIES LTD","2"
"ONGC","15-Jan-2009","OIL AND NATURAL GAS CORP.","3"
"PENINLAND","15-Jan-2009","PENINSULA LAND LIMITED","100"
"PETRONET","15-Jan-2009","PETRONET LNG LIMITED","50"
"PUNJLLOYD","15-Jan-2009","PUNJ LLOYD LIMITED","1"
"RCOM","15-Jan-2009","RELIANCE COMMUNICATIONS L","156"
"RELINFRA","15-Jan-2009","Reliance Infrastructure Limited","141"
"JETAIRWAYS","16-Jan-2009","JET AIRWAYS (INDIA) LTD.","50"
"JPASSOCIAT","16-Jan-2009","JAIPRAKASH ASSOCIATES LTD","125"
"LT","16-Jan-2009","LARSEN &amp; TOUBRO LTD.","15"
"M&amp;M","16-Jan-2009","MAHINDRA &amp; MAHINDRA LTD","19"
"MOSERBAER","16-Jan-2009","MOSER-BAER (I) LTD","1240"
"NATIONALUM","16-Jan-2009","NATIONAL ALUMINIUM CO LTD","25"
"NEYVELILIG","16-Jan-2009","NEYVELI LIGNITE CORPORATI","86"
"NIITTECH","16-Jan-2009","NIIT TECHNOLOGIES LTD","11"
"NTPC","16-Jan-2009","NTPC LTD","2405"
"ONGC","16-Jan-2009","OIL AND NATURAL GAS CORP.","128"
"POWERGRID","16-Jan-2009","POWER GRID CORP. LTD.","41"
"PUNJLLOYD","16-Jan-2009","PUNJ LLOYD LIMITED","55"
"PURVA","16-Jan-2009","PURAVANKARA PROJ. LTD.","1000"
"RCOM","16-Jan-2009","RELIANCE COMMUNICATIONS L","630"
"RELCAPITAL","16-Jan-2009","RELIANCE CAPITAL LTD","81"
"RELIANCE","16-Jan-2009","RELIANCE INDUSTRIES LTD","1496"
"RELINFRA","16-Jan-2009","Reliance Infrastructure Limited","141"
"RENUKA","16-Jan-2009","SHREE RENUKA SUGARS LTD","1755"
"RNRL","16-Jan-2009","REL. NAT. RESOURCES LTD.","3026"
"ROLTA","16-Jan-2009","ROLTA INDIA LTD","250"
"RPL","16-Jan-2009","RELIANCE PETROLEUM LTD.","11"
"SAIL","16-Jan-2009","STEEL AUTHORITY OF INDIA","2779"
"SATYAMCOMP","16-Jan-2009","SATYAM COMPUTER SERVICES","273"
"SBIN","16-Jan-2009","STATE BANK OF INDIA","90"
"SESAGOA","16-Jan-2009","SESA GOA LTD","1772"
"SOBHA","16-Jan-2009","SOBHA DEVELOPERS LTD","50"
"SUZLON","16-Jan-2009","SUZLON ENERGY LIMITED","2426"
"TATAPOWER","16-Jan-2009","TATA POWER CO LTD","10"
"TATASTEEL","16-Jan-2009","TATA STEEL LIMITED","145"
"TCS","16-Jan-2009","TATA CONSULTANCY SERV LT","50"
"TITAN","16-Jan-2009","TITAN INDUSTRIES LTD","7"
"TRIVENI","16-Jan-2009","TRIVENI ENGG. &amp; INDS. LTD","1130"
"UNIONBANK","16-Jan-2009","UNION BANK OF INDIA","10"
"UNITECH","16-Jan-2009","UNITECH LTD","6823"
"WELGUJ","16-Jan-2009","WELSPUN GUJ ST. RO. LTD.","102"
"WIPRO","16-Jan-2009","WIPRO LTD","81"
"ZEEL","16-Jan-2009","ZEE ENTERTAINMENT ENT LTD","681"
"ABAN","16-Jan-2009","ABAN OFFSHORE LTD.","150"
"APTECHT","16-Jan-2009","APTECH LIMITED","60"
"ASHOKLEY","16-Jan-2009","ASHOK LEYLAND LTD","2400"
"BAJAJHIND","16-Jan-2009","BAJAJ HINDUSTAN LTD","4620"
"BALRAMCHIN","16-Jan-2009","BALRAMPUR CHINI MILLS LTD","734"
"BHARTIARTL","16-Jan-2009","BHARTI AIRTEL LIMITED","50"
"BHEL","16-Jan-2009","BHEL","154"
"BOMDYEING","16-Jan-2009","BOMBAY DYEING &amp; MFG. CO L","50"
"BPCL","16-Jan-2009","BHARAT PETROLEUM CORP  LT","125"
"CANBK","16-Jan-2009","CANARA BANK","40"
"CENTURYTEX","16-Jan-2009","CENTURY TEXTILES LTD","50"
"CHAMBLFERT","16-Jan-2009","CHAMBAL FERTILIZERS LTD","255"
"CONCOR","16-Jan-2009","CONTAINER CORP OF IND LTD","25"
"CROMPGREAV","16-Jan-2009","CROMPTON GREAVES LTD","20"
"DLF","16-Jan-2009","DLF LIMITED","503"
"EDUCOMP","16-Jan-2009","EDUCOMP SOLUTIONS LTD","42"
"ESSAROIL","16-Jan-2009","ESSAR OIL LTD","10"
"GAIL","16-Jan-2009","GAIL (INDIA) LTD","12"
"GMRINFRA","16-Jan-2009","GMR INFRASTRUCTURE LTD.","600"
"GRASIM","16-Jan-2009","GRASIM INDUSTRIES LTD","25"
"HCLTECH","16-Jan-2009","HCL TECHNOLOGIES LTD","59"
"HDFCBANK","16-Jan-2009","HDFC BANK LTD","98"
"HDIL","16-Jan-2009","HOUSING DEV &amp; INFRA LTD","78"
"HINDUNILVR","16-Jan-2009","HINDUSTAN UNILEVER LTD.","55"
"ICICIBANK","16-Jan-2009","ICICI BANK LTD.","35"
"IDFC","16-Jan-2009","INFRA. DEV. FIN. CO. LTD","1360"
"IFCI","16-Jan-2009","IFCI LTD","108"
"INDIACEM","16-Jan-2009","THE INDIA CEMENTS LIMITED","7"
"INFOSYSTCH","16-Jan-2009","INFOSYS TECHNOLOGIES LTD","24"
"ISPATIND","16-Jan-2009","ISPAT INDUSTRIES LIMITED","40"
"IVRCLINFRA","16-Jan-2009","IVRCL INFRAST &amp; PROJ LTD.","175"
"RPL","19-Jan-2009","RELIANCE PETROLEUM LTD.","250"
"EDUCOMP","19-Jan-2009","EDUCOMP SOLUTIONS LTD","12"
"SATYAMCOMP","19-Jan-2009","SATYAM COMPUTER SERVICES","1099"
"SBIN","19-Jan-2009","STATE BANK OF INDIA","85"
"SESAGOA","19-Jan-2009","SESA GOA LTD","485"
"SIEMENS","19-Jan-2009","SIEMENS LTD","20"
"STER","19-Jan-2009","STERLITE INDS (IND) LTD","28"
"STRTECH","19-Jan-2009","STERLITE TECHNOLOGIES LTD","92"
"SUZLON","19-Jan-2009","SUZLON ENERGY LIMITED","1755"
"TATASTEEL","19-Jan-2009","TATA STEEL LIMITED","677"
"TRIVENI","19-Jan-2009","TRIVENI ENGG. &amp; INDS. LTD","203"
"UNITECH","19-Jan-2009","UNITECH LTD","11727"
"ZEEL","19-Jan-2009","ZEE ENTERTAINMENT ENT LTD","2130"
"RNRL","19-Jan-2009","REL. NAT. RESOURCES LTD.","330"
"ROLTA","19-Jan-2009","ROLTA INDIA LTD","922"
"ESSAROIL","19-Jan-2009","ESSAR OIL LTD","125"
"FEDERALBNK","19-Jan-2009","FEDERAL BANK LTD","25"
"GAIL","19-Jan-2009","GAIL (INDIA) LTD","20"
"GMRINFRA","19-Jan-2009","GMR INFRASTRUCTURE LTD.","116"
"HDFC","19-Jan-2009","HDFC LTD","5"
"HDFCBANK","19-Jan-2009","HDFC BANK LTD","71"
"HDIL","19-Jan-2009","HOUSING DEV &amp; INFRA LTD","240"
"HINDPETRO","19-Jan-2009","HINDUSTAN PETROLEUM CORP","274"
"HINDUNILVR","19-Jan-2009","HINDUSTAN UNILEVER LTD.","194"
"HINDZINC","19-Jan-2009","HINDUSTAN ZINC LIMITED","10"
"ICICIBANK","19-Jan-2009","ICICI BANK LTD.","1"
"IFCI","19-Jan-2009","IFCI LTD","150"
"INDIANB","19-Jan-2009","INDIAN BANK","100"
"INFOSYSTCH","19-Jan-2009","INFOSYS TECHNOLOGIES LTD","63"
"ISPATIND","19-Jan-2009","ISPAT INDUSTRIES LIMITED","1"
"JETAIRWAYS","19-Jan-2009","JET AIRWAYS (INDIA) LTD.","467"
"JPASSOCIAT","19-Jan-2009","JAIPRAKASH ASSOCIATES LTD","155"
"JSWSTEEL","19-Jan-2009","JSW STEEL LIMITED","30"
"LICHSGFIN","19-Jan-2009","LIC HOUSING FINANCE LTD","28"
"MRPL","19-Jan-2009","MRPL","480"
"NAGARFERT","19-Jan-2009","NAGARJUNA FERT &amp; CHEM LTD","4814"
"NATIONALUM","19-Jan-2009","NATIONAL ALUMINIUM CO LTD","5"
"NEYVELILIG","19-Jan-2009","NEYVELI LIGNITE CORPORATI","10"
"NTPC","19-Jan-2009","NTPC LTD","80"
"ONGC","19-Jan-2009","OIL AND NATURAL GAS CORP.","30"
"PUNJLLOYD","19-Jan-2009","PUNJ LLOYD LIMITED","175"
"RANBAXY","19-Jan-2009","RANBAXY LABS LTD","25"
"RELCAPITAL","19-Jan-2009","RELIANCE CAPITAL LTD","5"
"RELIANCE","19-Jan-2009","RELIANCE INDUSTRIES LTD","13"
"RELINFRA","19-Jan-2009","Reliance Infrastructure Limited","11"
"RENUKA","19-Jan-2009","SHREE RENUKA SUGARS LTD","550"
"ACC","19-Jan-2009","ACC LIMITED","50"
"ADLABSFILM","19-Jan-2009","ADLABS FILMS LTD","85"
"ASHOKLEY","19-Jan-2009","ASHOK LEYLAND LTD","80"
"BAJAJHIND","19-Jan-2009","BAJAJ HINDUSTAN LTD","2010"
"BALRAMCHIN","19-Jan-2009","BALRAMPUR CHINI MILLS LTD","10"
"BHARTIARTL","19-Jan-2009","BHARTI AIRTEL LIMITED","24"
"BHEL","19-Jan-2009","BHEL","39"
"BINDALAGRO","19-Jan-2009","OSWAL CHEM. &amp; FERT. LTD.","200"
"CAIRN","19-Jan-2009","CAIRN INDIA LIMITED","15"
"CANBK","19-Jan-2009","CANARA BANK","40"
"CHAMBLFERT","19-Jan-2009","CHAMBAL FERTILIZERS LTD","623"
"DLF","19-Jan-2009","DLF LIMITED","167"
"SAIL","19-Jan-2009","STEEL AUTHORITY OF INDIA","2091"
"MRPL","20-Jan-2009","MRPL","1608"
"NEYVELILIG","20-Jan-2009","NEYVELI LIGNITE CORPORATI","430"
"NTPC","20-Jan-2009","NTPC LTD","1336"
"ONGC","20-Jan-2009","OIL AND NATURAL GAS CORP.","7"
"PANTALOONR","20-Jan-2009","PANTALOON RETAIL (I) LTD","300"
"PNB","20-Jan-2009","PUNJAB NATIONAL BANK","5"
"POLARIS","20-Jan-2009","POLARIS SOFTWARE LAB LTD","2400"
"POWERGRID","20-Jan-2009","POWER GRID CORP. LTD.","640"
"PUNJLLOYD","20-Jan-2009","PUNJ LLOYD LIMITED","200"
"PURVA","20-Jan-2009","PURAVANKARA PROJ. LTD.","50"
"RELCAPITAL","20-Jan-2009","RELIANCE CAPITAL LTD","52"
"ACC","20-Jan-2009","ACC LIMITED","100"
"ADLABSFILM","20-Jan-2009","ADLABS FILMS LTD","30"
"APTECHT","20-Jan-2009","APTECH LIMITED","300"
"ASHOKLEY","20-Jan-2009","ASHOK LEYLAND LTD","475"
"BAJAJHIND","20-Jan-2009","BAJAJ HINDUSTAN LTD","175"
"BALRAMCHIN","20-Jan-2009","BALRAMPUR CHINI MILLS LTD","1049"
"BANKINDIA","20-Jan-2009","BANK OF INDIA","20"
"BEL","20-Jan-2009","BHARAT ELECTRONICS LTD","6"
"BEML","20-Jan-2009","BEML LIMITED","125"
"BHARTIARTL","20-Jan-2009","BHARTI AIRTEL LIMITED","20"
"BHEL","20-Jan-2009","BHEL","5"
"BOMDYEING","20-Jan-2009","BOMBAY DYEING &amp; MFG. CO L","3"
"CENTURYTEX","20-Jan-2009","CENTURY TEXTILES LTD","330"
"CHAMBLFERT","20-Jan-2009","CHAMBAL FERTILIZERS LTD","50"
"DCB","20-Jan-2009","DEVELOP CREDIT BANK LTD","1000"
"DLF","20-Jan-2009","DLF LIMITED","100"
"DRREDDY","20-Jan-2009","DR. REDDY'S LABORATORIES","5"
"EDUCOMP","20-Jan-2009","EDUCOMP SOLUTIONS LTD","30"
"GMRINFRA","20-Jan-2009","GMR INFRASTRUCTURE LTD.","250"
"GVKPIL","20-Jan-2009","GVK POW. &amp; INFRA LTD.","300"
"HCC","20-Jan-2009","HINDUSTAN CONSTRUCTION CO","2000"
"HDFC","20-Jan-2009","HDFC LTD","3"
"HDIL","20-Jan-2009","HOUSING DEV &amp; INFRA LTD","94"
"HEROHONDA","20-Jan-2009","HERO HONDA MOTORS LTD","1"
"HINDPETRO","20-Jan-2009","HINDUSTAN PETROLEUM CORP","16"
"IBREALEST","20-Jan-2009","INDIABULLS REAL EST. LTD","10"
"ICICIBANK","20-Jan-2009","ICICI BANK LTD.","123"
"IDFC","20-Jan-2009","INFRA. DEV. FIN. CO. LTD","50"
"IFCI","20-Jan-2009","IFCI LTD","263"
"INDHOTEL","20-Jan-2009","THE INDIAN HOTELS CO. LTD","50"
"INFOSYSTCH","20-Jan-2009","INFOSYS TECHNOLOGIES LTD","110"
"ISPATIND","20-Jan-2009","ISPAT INDUSTRIES LIMITED","25"
"ITC","20-Jan-2009","ITC LTD","17"
"JETAIRWAYS","20-Jan-2009","JET AIRWAYS (INDIA) LTD.","65"
"JPHYDRO","20-Jan-2009","JAIPRAKASH HYDROPOW LTD.","161"
"KOTAKBANK","20-Jan-2009","KOTAK MAHINDRA BANK LTD","75"
"RELINFRA","20-Jan-2009","Reliance Infrastructure Limited","38"
"RENUKA","20-Jan-2009","SHREE RENUKA SUGARS LTD","150"
"ROLTA","20-Jan-2009","ROLTA INDIA LTD","98"
"RPL","20-Jan-2009","RELIANCE PETROLEUM LTD.","150"
"RPOWER","20-Jan-2009","RELIANCE POWER LTD.","1009"
"SATYAMCOMP","20-Jan-2009","SATYAM COMPUTER SERVICES","1228"
"SBIN","20-Jan-2009","STATE BANK OF INDIA","15"
"SOBHA","20-Jan-2009","SOBHA DEVELOPERS LTD","50"
