"Symbol","Date","Security Name","Quantity"
"IDBI","02-Dec-2008","IDBI Bank Limited","10"
"IDEA","02-Dec-2008","IDEA CELLULAR LIMITED","3506"
"IDFC","02-Dec-2008","INFRA. DEV. FIN. CO. LTD","300"
"IFCI","02-Dec-2008","IFCI LTD","2900"
"INDHOTEL","02-Dec-2008","THE INDIAN HOTELS CO. LTD","25"
"INFOSYSTCH","02-Dec-2008","INFOSYS TECHNOLOGIES LTD","174"
"ISPATIND","02-Dec-2008","ISPAT INDUSTRIES LIMITED","25"
"ITC","02-Dec-2008","ITC LTD","120"
"IVRCLINFRA","02-Dec-2008","IVRCL INFRAST &amp; PROJ LTD.","281"
"JETAIRWAYS","02-Dec-2008","JET AIRWAYS (INDIA) LTD.","100"
"JINDALSTEL","02-Dec-2008","JINDAL STEEL &amp; POWER LTD","310"
"JPASSOCIAT","02-Dec-2008","JAIPRAKASH ASSOCIATES LTD","1753"
"KOTAKBANK","02-Dec-2008","KOTAK MAHINDRA BANK LTD","131"
"LICHSGFIN","02-Dec-2008","LIC HOUSING FINANCE LTD","96"
"LT","02-Dec-2008","LARSEN &amp; TOUBRO LTD.","2"
"MRPL","02-Dec-2008","MRPL","373"
"NAGARFERT","02-Dec-2008","NAGARJUNA FERT &amp; CHEM LTD","500"
"NATIONALUM","02-Dec-2008","NATIONAL ALUMINIUM CO LTD","15"
"NEYVELILIG","02-Dec-2008","NEYVELI LIGNITE CORPORATI","95"
"NTPC","02-Dec-2008","NTPC LTD","572"
"ONGC","02-Dec-2008","OIL AND NATURAL GAS CORP.","30"
"PATELENG","02-Dec-2008","PATEL ENGINEERING LTD.","108"
"PNB","02-Dec-2008","PUNJAB NATIONAL BANK","5"
"POWERGRID","02-Dec-2008","POWER GRID CORP. LTD.","100"
"PRAJIND","02-Dec-2008","PRAJ INDUSTRIES LTD","25"
"PUNJLLOYD","02-Dec-2008","PUNJ LLOYD LIMITED","305"
"RAJESHEXPO","02-Dec-2008","RAJESH EXPORTS LTD","5"
"RELIANCE","02-Dec-2008","RELIANCE INDUSTRIES LTD","209"
"RELINFRA","02-Dec-2008","Reliance Infrastructure Limited","854"
"RNRL","02-Dec-2008","REL. NAT. RESOURCES LTD.","450"
"RPL","02-Dec-2008","RELIANCE PETROLEUM LTD.","30"
"ANDHRABANK","03-Dec-2008","ANDHRA BANK","365"
"VIJAYABANK","03-Dec-2008","VIJAYA BANK","50"
"BALRAMCHIN","03-Dec-2008","BALRAMPUR CHINI MILLS LTD","230"
"BHARTIARTL","03-Dec-2008","BHARTI AIRTEL LIMITED","6"
"BOMDYEING","03-Dec-2008","BOMBAY DYEING &amp; MFG. CO L","8"
"CANBK","03-Dec-2008","CANARA BANK","50"
"CESC","03-Dec-2008","CESC LTD","20"
"CHAMBLFERT","03-Dec-2008","CHAMBAL FERTILIZERS LTD","100"
"CIPLA","03-Dec-2008","CIPLA LTD","20"
"DLF","03-Dec-2008","DLF LIMITED","3336"
"DRREDDY","03-Dec-2008","DR. REDDY'S LABORATORIES","25"
"EDUCOMP","03-Dec-2008","EDUCOMP SOLUTIONS LTD","135"
"ESSAROIL","03-Dec-2008","ESSAR OIL LTD","21"
"EVERONN","03-Dec-2008","EVERONN SYSTEMS IND. LTD","14"
"GMRINFRA","03-Dec-2008","GMR INFRASTRUCTURE LTD.","1190"
"GRASIM","03-Dec-2008","GRASIM INDUSTRIES LTD","1"
"HDFC","03-Dec-2008","HDFC LTD","13"
"HDIL","03-Dec-2008","HOUSING DEV &amp; INFRA LTD","116"
"HINDALCO","03-Dec-2008","HINDALCO  INDUSTRIES  LTD","100"
"HINDPETRO","03-Dec-2008","HINDUSTAN PETROLEUM CORP","10"
"HINDUNILVR","03-Dec-2008","HINDUSTAN UNILEVER LTD.","150"
"ICICIBANK","03-Dec-2008","ICICI BANK LTD.","151"
"IDEA","03-Dec-2008","IDEA CELLULAR LIMITED","115"
"IDFC","03-Dec-2008","INFRA. DEV. FIN. CO. LTD","300"
"IOB","03-Dec-2008","INDIAN OVERSEAS BANK","70"
"ISPATIND","03-Dec-2008","ISPAT INDUSTRIES LIMITED","200"
"IVRCLINFRA","03-Dec-2008","IVRCL INFRAST &amp; PROJ LTD.","210"
"JINDALSTEL","03-Dec-2008","JINDAL STEEL &amp; POWER LTD","73"
"JPASSOCIAT","03-Dec-2008","JAIPRAKASH ASSOCIATES LTD","2868"
"LICHSGFIN","03-Dec-2008","LIC HOUSING FINANCE LTD","1008"
"LT","03-Dec-2008","LARSEN &amp; TOUBRO LTD.","35"
"MARUTI","03-Dec-2008","MARUTI SUZUKI INDIA LTD.","167"
"MTNL","03-Dec-2008","MAHANAGAR TELEPHONE NIGAM","50"
"NTPC","03-Dec-2008","NTPC LTD","120"
"PATELENG","03-Dec-2008","PATEL ENGINEERING LTD.","10"
"PNB","03-Dec-2008","PUNJAB NATIONAL BANK","90"
"POWERGRID","03-Dec-2008","POWER GRID CORP. LTD.","50"
"PUNJLLOYD","03-Dec-2008","PUNJ LLOYD LIMITED","1304"
"RELCAPITAL","03-Dec-2008","RELIANCE CAPITAL LTD","26"
"RELIANCE","03-Dec-2008","RELIANCE INDUSTRIES LTD","161"
"RELINFRA","03-Dec-2008","Reliance Infrastructure Limited","421"
"RENUKA","03-Dec-2008","SHREE RENUKA SUGARS LTD","5"
"RNRL","03-Dec-2008","REL. NAT. RESOURCES LTD.","164"
"RPL","03-Dec-2008","RELIANCE PETROLEUM LTD.","10"
"RPOWER","03-Dec-2008","RELIANCE POWER LTD.","51"
"SAIL","03-Dec-2008","STEEL AUTHORITY OF INDIA","310"
"SATYAMCOMP","03-Dec-2008","SATYAM COMPUTER SERVICES","25"
"SBIN","03-Dec-2008","STATE BANK OF INDIA","146"
"SIEMENS","03-Dec-2008","SIEMENS LTD","250"
"STER","03-Dec-2008","STERLITE INDS (IND) LTD","50"
"SUNTV","03-Dec-2008","SUN TV NETWORK LIMITED","1204"
"TATAMOTORS","03-Dec-2008","TATA MOTORS LIMITED","8"
"TATASTEEL","03-Dec-2008","TATA STEEL LIMITED","440"
"TCS","03-Dec-2008","TATA CONSULTANCY SERV LT","5"
"TITAN","03-Dec-2008","TITAN INDUSTRIES LTD","5"
"TTML","03-Dec-2008","TATA TELESERV(MAHARASTRA)","150"
"UNITECH","03-Dec-2008","UNITECH LTD","4779"
"AXISBANK","03-Dec-2008","AXIS BANK LIMITED","144"
"BHARTIARTL","04-Dec-2008","BHARTI AIRTEL LIMITED","206"
"BHEL","04-Dec-2008","BHEL","682"
"BOMDYEING","04-Dec-2008","BOMBAY DYEING &amp; MFG. CO L","100"
"BOSCHLTD","04-Dec-2008","BOSCH LIMITED","10"
"BRFL","04-Dec-2008","BOMBAY RAYON FASHIONS LTD","9"
"CAIRN","04-Dec-2008","CAIRN INDIA LIMITED","202"
"CENTURYTEX","04-Dec-2008","CENTURY TEXTILES LTD","50"
"CHAMBLFERT","04-Dec-2008","CHAMBAL FERTILIZERS LTD","138"
"CROMPGREAV","04-Dec-2008","CROMPTON GREAVES LTD","1700"
"CUMMINSIND","04-Dec-2008","CUMMINS INDIA LTD","200"
"DLF","04-Dec-2008","DLF LIMITED","2535"
"DRREDDY","04-Dec-2008","DR. REDDY'S LABORATORIES","11"
"EDUCOMP","04-Dec-2008","EDUCOMP SOLUTIONS LTD","215"
"ESSAROIL","04-Dec-2008","ESSAR OIL LTD","10"
"FSL","04-Dec-2008","FIRSTSOURCE SOLU. LTD.","500"
"GMRINFRA","04-Dec-2008","GMR INFRASTRUCTURE LTD.","1720"
"GVKPIL","04-Dec-2008","GVK POW. &amp; INFRA LTD.","76"
"HCC","04-Dec-2008","HINDUSTAN CONSTRUCTION CO","100"
"HDFC","04-Dec-2008","HDFC LTD","164"
"HDFCBANK","04-Dec-2008","HDFC BANK LTD","42"
"HDIL","04-Dec-2008","HOUSING DEV &amp; INFRA LTD","7923"
"HINDALCO","04-Dec-2008","HINDALCO  INDUSTRIES  LTD","38"
"IBREALEST","04-Dec-2008","INDIABULLS REAL EST. LTD","301"
"ICICIBANK","04-Dec-2008","ICICI BANK LTD.","1956"
"IDEA","04-Dec-2008","IDEA CELLULAR LIMITED","1702"
"IDFC","04-Dec-2008","INFRA. DEV. FIN. CO. LTD","592"
"IFCI","04-Dec-2008","IFCI LTD","5250"
"INDIAINFO","04-Dec-2008","INDIA INFOLINE LIMITED","99"
"INFOSYSTCH","04-Dec-2008","INFOSYS TECHNOLOGIES LTD","11"
"IOB","04-Dec-2008","INDIAN OVERSEAS BANK","70"
"IRB","04-Dec-2008","IRB INFRA DEV LTD.","100"
"ISPATIND","04-Dec-2008","ISPAT INDUSTRIES LIMITED","1345"
"ITC","04-Dec-2008","ITC LTD","325"
"IVRCLINFRA","04-Dec-2008","IVRCL INFRAST &amp; PROJ LTD.","554"
"JETAIRWAYS","04-Dec-2008","JET AIRWAYS (INDIA) LTD.","300"
"JINDALSTEL","04-Dec-2008","JINDAL STEEL &amp; POWER LTD","11"
"JPASSOCIAT","04-Dec-2008","JAIPRAKASH ASSOCIATES LTD","7069"
"JPHYDRO","04-Dec-2008","JAIPRAKASH HYDROPOW LTD.","200"
"JSWSTEEL","04-Dec-2008","JSW STEEL LIMITED","290"
"KOTAKBANK","04-Dec-2008","KOTAK MAHINDRA BANK LTD","114"
"KSOILS","04-Dec-2008","K S OILS LIMITED","200"
"LAXMIMACH","04-Dec-2008","LAKSHMI MACHINES LTD","39"
"LICHSGFIN","04-Dec-2008","LIC HOUSING FINANCE LTD","1265"
"LITL","04-Dec-2008","LANCO INFRATECH LTD.","40"
"YESBANK","04-Dec-2008","YES BANK LIMITED","200"
"TTML","04-Dec-2008","TATA TELESERV(MAHARASTRA)","350"
"TVSMOTOR","04-Dec-2008","TVS MOTOR COMPANY  LTD","991"
"UNIPHOS","04-Dec-2008","UNITED PHOSPHOROUS LTD","4"
"UNITECH","04-Dec-2008","UNITECH LTD","20327"
"WELGUJ","04-Dec-2008","WELSPUN GUJ ST. RO. LTD.","2275"
"WIPRO","04-Dec-2008","WIPRO LTD","150"
"LT","04-Dec-2008","LARSEN &amp; TOUBRO LTD.","638"
"LUPIN","04-Dec-2008","LUPIN LIMITED","11"
"MARUTI","04-Dec-2008","MARUTI SUZUKI INDIA LTD.","400"
